user_id,product_id,event_type,timestamp
U0073,PID00262,wishlist,2025-04-25 17:27:00
U0073,PID00112,view,2025-06-02 16:28:00
U0073,PID00112,wishlist,2025-06-02 16:28:00
U0073,PID01081,view,2025-05-22 01:12:00
U0073,PID01081,click,2025-05-22 01:12:00
U0073,PID01081,purchase,2025-05-22 01:12:00
U0073,PID00223,view,2024-09-30 07:37:00
U0073,PID00223,click,2024-09-30 07:37:00
U0073,PID00534,view,2025-06-13 18:44:00
U0073,PID00534,click,2025-06-13 18:44:00
U0073,PID00534,purchase,2025-06-13 18:44:00
U0073,PID00338,view,2025-03-10 21:10:00
U0073,PID00338,click,2025-03-10 21:10:00
U0073,PID00600,view,2024-10-12 09:45:00
U0073,PID00600,add_to_cart,2024-10-12 09:45:00
U0073,PID00904,view,2025-02-14 13:21:00
U0073,PID00904,click,2025-02-14 13:21:00
U0073,PID00784,view,2025-06-08 15:36:00
U0073,PID00784,click,2025-06-08 15:36:00
U0073,PID00689,view,2024-07-23 18:00:00
U0073,PID00689,click,2024-07-23 18:00:00
U0073,PID00689,wishlist,2024-07-23 18:00:00
U0073,PID00621,view,2025-06-01 19:09:00
U0073,PID00177,view,2024-09-04 10:34:00
U0073,PID00501,view,2024-11-02 21:20:00
U0073,PID00501,click,2024-11-02 21:20:00
U0073,PID01025,view,2025-04-29 21:48:00
U0073,PID00958,view,2024-08-07 12:15:00
U0073,PID00958,click,2024-08-07 12:15:00
U0073,PID00958,add_to_cart,2024-08-07 12:15:00
U0073,PID00086,view,2024-09-27 16:59:00
U0073,PID00972,view,2024-08-13 23:18:00
U0073,PID00972,click,2024-08-13 23:18:00
U0073,PID00963,view,2025-06-25 00:43:00
U0073,PID00963,click,2025-06-25 00:43:00
U0073,PID00942,view,2025-06-16 13:24:00
U0073,PID00942,click,2025-06-16 13:24:00
U0073,PID00942,add_to_cart,2025-06-16 13:24:00
U0073,PID00954,view,2024-07-05 18:06:00
U0073,PID00954,click,2024-07-05 18:06:00
U0073,PID00954,add_to_cart,2024-07-05 18:06:00
U0073,PID01088,view,2024-07-23 23:45:00
U0073,PID01088,click,2024-07-23 23:45:00
U0073,PID00074,view,2025-01-19 17:06:00
U0073,PID00074,click,2025-01-19 17:06:00
U0073,PID00480,view,2025-04-21 10:29:00
U0073,PID00480,click,2025-04-21 10:29:00
U0073,PID01076,view,2025-05-14 21:48:00
U0073,PID01076,click,2025-05-14 21:48:00
U0073,PID00668,view,2024-12-31 11:53:00
U0073,PID00668,wishlist,2024-12-31 11:53:00
U0073,PID00809,view,2025-04-24 17:46:00
U0073,PID00455,view,2025-02-02 13:57:00
U0073,PID00285,view,2025-02-16 06:21:00
U0073,PID01084,view,2024-12-11 22:38:00
U0073,PID00455,view,2024-09-30 17:49:00
U0073,PID00455,click,2024-09-30 17:49:00
U0073,PID00455,wishlist,2024-09-30 17:49:00
U0073,PID00677,view,2024-12-22 21:44:00
U0073,PID00677,click,2024-12-22 21:44:00
U0073,PID00324,view,2024-07-21 00:37:00
U0073,PID00324,purchase,2024-07-21 00:37:00
U0073,PID01075,view,2024-10-07 03:41:00
U0073,PID01075,click,2024-10-07 03:41:00
U0073,PID01075,wishlist,2024-10-07 03:41:00
U0073,PID00340,view,2025-05-18 20:58:00
U0073,PID00340,click,2025-05-18 20:58:00
U0073,PID01033,view,2025-04-07 23:39:00
U0073,PID01033,add_to_cart,2025-04-07 23:39:00
U0073,PID00377,view,2025-03-02 17:11:00
U0073,PID00377,click,2025-03-02 17:11:00
U0073,PID01061,view,2024-08-25 07:08:00
U0073,PID01061,click,2024-08-25 07:08:00
U0073,PID01061,add_to_cart,2024-08-25 07:08:00
U0073,PID00461,view,2025-04-18 17:59:00
U0073,PID00461,click,2025-04-18 17:59:00
U0073,PID00995,view,2024-08-06 02:11:00
U0073,PID00995,purchase,2024-08-06 02:11:00
U0073,PID00719,view,2024-07-17 07:43:00
U0073,PID00152,view,2025-03-03 09:46:00
U0073,PID00152,click,2025-03-03 09:46:00
U0073,PID00152,purchase,2025-03-03 09:46:00
U0073,PID00382,view,2025-01-07 10:52:00
U0073,PID00382,wishlist,2025-01-07 10:52:00
U0073,PID00897,view,2025-05-17 07:14:00
U0073,PID00897,click,2025-05-17 07:14:00
U0073,PID00793,view,2024-09-26 18:45:00
U0073,PID00793,click,2024-09-26 18:45:00
U0073,PID00449,view,2025-05-31 12:59:00
U0073,PID00449,add_to_cart,2025-05-31 12:59:00
U0073,PID00263,view,2024-09-20 07:31:00
U0073,PID00964,view,2024-07-21 14:23:00
U0074,PID00896,view,2025-03-12 22:27:00
U0074,PID00896,purchase,2025-03-12 22:27:00
U0074,PID00414,view,2024-10-23 05:40:00
U0074,PID00414,add_to_cart,2024-10-23 05:40:00
U0074,PID00414,purchase,2024-10-23 05:40:00
U0074,PID00414,view,2025-05-31 14:05:00
U0074,PID00414,click,2025-05-31 14:05:00
U0074,PID00414,add_to_cart,2025-05-31 14:05:00
U0074,PID00476,view,2024-10-25 15:47:00
U0074,PID00476,click,2024-10-25 15:47:00
U0074,PID00249,view,2025-05-11 12:34:00
U0074,PID00249,click,2025-05-11 12:34:00
U0074,PID00228,view,2024-07-10 13:15:00
U0074,PID00228,click,2024-07-10 13:15:00
U0074,PID00987,view,2024-09-07 03:22:00
U0074,PID00994,view,2024-07-11 20:49:00
U0074,PID00994,click,2024-07-11 20:49:00
U0074,PID00399,view,2024-07-11 09:50:00
U0074,PID00399,click,2024-07-11 09:50:00
U0074,PID01005,view,2024-12-12 08:03:00
U0074,PID01005,click,2024-12-12 08:03:00
U0074,PID00759,view,2025-05-14 13:43:00
U0074,PID00918,view,2024-10-05 06:22:00
U0074,PID00918,click,2024-10-05 06:22:00
U0074,PID01031,view,2024-09-25 16:32:00
U0074,PID01031,purchase,2024-09-25 16:32:00
U0074,PID00456,view,2024-10-22 11:36:00
U0074,PID00861,view,2024-11-13 09:40:00
U0074,PID00861,click,2024-11-13 09:40:00
U0074,PID00456,view,2024-12-05 01:19:00
U0074,PID00456,add_to_cart,2024-12-05 01:19:00
U0074,PID01048,view,2024-07-15 15:53:00
U0074,PID01048,click,2024-07-15 15:53:00
U0074,PID00445,view,2024-08-05 21:28:00
U0074,PID00445,click,2024-08-05 21:28:00
U0074,PID00445,wishlist,2024-08-05 21:28:00
U0074,PID00819,view,2025-01-29 01:55:00
U0074,PID00318,view,2024-10-25 08:24:00
U0074,PID00528,view,2024-07-13 19:43:00
U0074,PID00507,view,2024-09-20 19:42:00
U0074,PID00507,click,2024-09-20 19:42:00
U0074,PID00955,view,2024-12-20 09:09:00
U0074,PID00955,click,2024-12-20 09:09:00
U0074,PID00955,wishlist,2024-12-20 09:09:00
U0074,PID00430,view,2025-05-21 21:33:00
U0074,PID00430,click,2025-05-21 21:33:00
U0074,PID00479,view,2025-04-15 03:58:00
U0074,PID00479,click,2025-04-15 03:58:00
U0074,PID00016,view,2024-07-05 09:55:00
U0074,PID00016,wishlist,2024-07-05 09:55:00
U0074,PID00465,view,2025-04-19 20:23:00
U0074,PID00465,wishlist,2025-04-19 20:23:00
U0074,PID00413,view,2024-08-29 17:24:00
U0074,PID00413,click,2024-08-29 17:24:00
U0074,PID00413,add_to_cart,2024-08-29 17:24:00
U0074,PID00728,view,2025-02-22 19:13:00
U0074,PID00728,click,2025-02-22 19:13:00
U0074,PID00566,view,2024-09-14 10:56:00
U0074,PID00566,click,2024-09-14 10:56:00
U0074,PID01090,view,2025-05-02 05:49:00
U0074,PID01090,click,2025-05-02 05:49:00
U0074,PID00729,view,2025-05-15 02:43:00
U0074,PID00729,click,2025-05-15 02:43:00
U0074,PID00121,view,2024-07-19 16:16:00
U0074,PID00121,click,2024-07-19 16:16:00
U0074,PID00983,view,2025-03-31 19:45:00
U0074,PID00983,click,2025-03-31 19:45:00
U0074,PID00983,add_to_cart,2025-03-31 19:45:00
U0074,PID00089,view,2024-10-06 22:53:00
U0074,PID00996,view,2025-04-12 02:27:00
U0074,PID00996,click,2025-04-12 02:27:00
U0074,PID00996,wishlist,2025-04-12 02:27:00
U0074,PID00571,view,2025-06-24 14:59:00
U0074,PID00571,click,2025-06-24 14:59:00
U0074,PID00571,add_to_cart,2025-06-24 14:59:00
U0074,PID00103,view,2025-05-28 15:23:00
U0074,PID00103,click,2025-05-28 15:23:00
U0074,PID01088,view,2024-09-21 00:41:00
U0074,PID01088,add_to_cart,2024-09-21 00:41:00
U0074,PID00674,view,2024-07-23 10:33:00
U0074,PID00674,click,2024-07-23 10:33:00
U0074,PID01009,view,2024-11-10 18:16:00
U0074,PID01009,click,2024-11-10 18:16:00
U0074,PID00589,view,2024-08-13 17:36:00
U0074,PID00589,click,2024-08-13 17:36:00
U0074,PID00637,view,2025-01-04 15:25:00
U0074,PID00637,click,2025-01-04 15:25:00
U0074,PID00520,view,2025-03-10 06:39:00
U0074,PID00520,click,2025-03-10 06:39:00
U0074,PID00527,view,2025-04-14 12:05:00
U0074,PID00975,view,2025-04-03 22:00:00
U0074,PID00975,click,2025-04-03 22:00:00
U0074,PID00975,wishlist,2025-04-03 22:00:00
U0074,PID00975,purchase,2025-04-03 22:00:00
U0074,PID00051,view,2025-05-29 02:29:00
U0074,PID00667,view,2024-09-06 02:20:00
U0074,PID00667,add_to_cart,2024-09-06 02:20:00
U0074,PID00406,view,2025-02-27 04:24:00
U0074,PID00743,view,2024-08-03 17:02:00
U0074,PID00743,click,2024-08-03 17:02:00
U0074,PID00743,wishlist,2024-08-03 17:02:00
U0074,PID00347,view,2025-02-27 23:21:00
U0074,PID00347,wishlist,2025-02-27 23:21:00
U0074,PID00504,view,2024-10-15 13:10:00
U0074,PID00715,view,2025-02-26 04:19:00
U0074,PID00715,wishlist,2025-02-26 04:19:00
U0074,PID00951,view,2024-09-02 07:47:00
U0074,PID01071,view,2025-01-06 00:11:00
U0074,PID01071,click,2025-01-06 00:11:00
U0074,PID00380,view,2024-12-10 23:08:00
U0074,PID00380,wishlist,2024-12-10 23:08:00
U0074,PID00660,view,2024-07-04 05:46:00
U0074,PID00504,view,2025-02-09 19:47:00
U0074,PID00504,click,2025-02-09 19:47:00
U0074,PID00795,view,2025-04-28 19:20:00
U0074,PID00795,click,2025-04-28 19:20:00
U0074,PID00795,wishlist,2025-04-28 19:20:00
U0074,PID00795,purchase,2025-04-28 19:20:00
U0074,PID00524,view,2025-04-28 12:00:00
U0074,PID00524,click,2025-04-28 12:00:00
U0074,PID00164,view,2024-07-06 08:30:00
U0074,PID00164,wishlist,2024-07-06 08:30:00
U0074,PID00805,view,2025-01-15 14:50:00
U0074,PID00805,click,2025-01-15 14:50:00
U0074,PID00060,view,2025-02-10 17:43:00
U0074,PID00060,click,2025-02-10 17:43:00
U0074,PID00072,view,2024-12-22 02:39:00
U0074,PID01034,view,2025-03-16 20:24:00
U0074,PID01022,view,2025-03-12 07:58:00
U0074,PID01022,add_to_cart,2025-03-12 07:58:00
U0074,PID01022,wishlist,2025-03-12 07:58:00
U0074,PID00750,view,2025-05-27 08:52:00
U0074,PID00030,view,2024-10-28 03:16:00
U0074,PID00030,click,2024-10-28 03:16:00
U0074,PID00497,view,2025-01-12 23:02:00
U0074,PID00497,click,2025-01-12 23:02:00
U0074,PID00501,view,2025-05-26 06:03:00
U0074,PID00501,click,2025-05-26 06:03:00
U0074,PID00501,add_to_cart,2025-05-26 06:03:00
U0074,PID00928,view,2024-11-12 22:12:00
U0074,PID00984,view,2025-06-17 18:17:00
U0074,PID00984,add_to_cart,2025-06-17 18:17:00
U0074,PID00510,view,2024-10-04 03:23:00
U0074,PID00510,wishlist,2024-10-04 03:23:00
U0074,PID00590,view,2024-10-07 18:35:00
U0074,PID00590,rating,2024-10-07 18:35:00
U0074,PID00358,view,2024-07-20 17:01:00
U0074,PID00358,click,2024-07-20 17:01:00
U0074,PID00936,view,2025-01-02 22:14:00
U0074,PID00936,click,2025-01-02 22:14:00
U0074,PID00504,view,2025-01-02 01:04:00
U0074,PID00910,view,2024-08-21 13:08:00
U0074,PID00910,rating,2024-08-21 13:08:00
U0074,PID00912,view,2025-03-01 01:54:00
U0074,PID00266,view,2024-12-24 19:03:00
U0074,PID01035,view,2025-03-26 21:48:00
U0074,PID01035,click,2025-03-26 21:48:00
U0074,PID00991,view,2025-04-18 06:15:00
U0074,PID00991,click,2025-04-18 06:15:00
U0074,PID00771,view,2024-08-09 03:52:00
U0074,PID00771,click,2024-08-09 03:52:00
U0074,PID00145,view,2025-02-24 14:34:00
U0074,PID00285,view,2024-11-05 07:23:00
U0074,PID00285,click,2024-11-05 07:23:00
U0074,PID00155,view,2025-04-03 21:30:00
U0074,PID00155,click,2025-04-03 21:30:00
U0074,PID00639,view,2025-01-24 00:26:00
U0074,PID00406,view,2024-12-21 19:58:00
U0074,PID00406,click,2024-12-21 19:58:00
U0074,PID00406,wishlist,2024-12-21 19:58:00
U0074,PID00993,view,2025-05-29 15:37:00
U0074,PID00607,view,2025-04-09 06:51:00
U0074,PID00625,view,2024-12-02 07:02:00
U0074,PID00625,click,2024-12-02 07:02:00
U0074,PID01059,view,2025-05-02 09:17:00
U0074,PID01059,add_to_cart,2025-05-02 09:17:00
U0074,PID00766,view,2025-06-16 15:05:00
U0074,PID00766,click,2025-06-16 15:05:00
U0074,PID00549,view,2024-12-06 04:01:00
U0074,PID00549,click,2024-12-06 04:01:00
U0074,PID01092,view,2024-07-10 22:33:00
U0074,PID00637,view,2025-06-27 14:47:00
U0074,PID00637,click,2025-06-27 14:47:00
U0074,PID00637,add_to_cart,2025-06-27 14:47:00
U0074,PID00768,view,2025-03-12 06:24:00
U0074,PID00768,wishlist,2025-03-12 06:24:00
U0074,PID00543,view,2025-01-26 18:11:00
U0074,PID00543,click,2025-01-26 18:11:00
U0074,PID00543,wishlist,2025-01-26 18:11:00
U0074,PID00870,view,2025-03-05 00:47:00
U0074,PID00870,click,2025-03-05 00:47:00
U0074,PID00967,view,2025-03-10 03:54:00
U0074,PID00967,purchase,2025-03-10 03:54:00
U0074,PID00822,view,2025-02-13 15:27:00
U0074,PID00822,click,2025-02-13 15:27:00
U0074,PID00822,add_to_cart,2025-02-13 15:27:00
U0074,PID00386,view,2024-07-16 19:00:00
U0074,PID00386,click,2024-07-16 19:00:00
U0075,PID00580,view,2025-05-24 04:55:00
U0075,PID00580,click,2025-05-24 04:55:00
U0075,PID01083,view,2025-04-20 02:46:00
U0075,PID01083,click,2025-04-20 02:46:00
U0075,PID00261,view,2025-03-05 15:01:00
U0075,PID00261,click,2025-03-05 15:01:00
U0075,PID01002,view,2024-07-21 22:20:00
U0075,PID01002,click,2024-07-21 22:20:00
U0075,PID01002,add_to_cart,2024-07-21 22:20:00
U0075,PID00707,view,2024-07-18 14:05:00
U0075,PID00707,click,2024-07-18 14:05:00
U0075,PID00235,view,2024-12-09 05:37:00
U0075,PID00235,click,2024-12-09 05:37:00
U0075,PID00235,add_to_cart,2024-12-09 05:37:00
U0075,PID00819,view,2024-11-12 01:22:00
U0075,PID00223,view,2024-11-06 04:48:00
U0075,PID00223,click,2024-11-06 04:48:00
U0075,PID01036,view,2025-05-14 03:49:00
U0075,PID01036,click,2025-05-14 03:49:00
U0075,PID00986,view,2025-04-04 19:22:00
U0075,PID00986,click,2025-04-04 19:22:00
U0075,PID00851,view,2025-03-17 12:14:00
U0075,PID00851,wishlist,2025-03-17 12:14:00
U0075,PID00368,view,2024-08-18 14:46:00
U0075,PID00368,click,2024-08-18 14:46:00
U0075,PID01080,view,2025-05-23 09:36:00
U0075,PID01008,view,2025-05-12 22:36:00
U0075,PID00921,view,2025-06-15 13:51:00
U0075,PID00523,view,2025-03-03 16:50:00
U0075,PID00523,click,2025-03-03 16:50:00
U0075,PID00523,wishlist,2025-03-03 16:50:00
U0075,PID00662,view,2025-01-19 06:59:00
U0075,PID00662,click,2025-01-19 06:59:00
U0075,PID00662,purchase,2025-01-19 06:59:00
U0075,PID00492,view,2024-07-22 03:14:00
U0075,PID01004,view,2024-09-02 12:17:00
U0075,PID01004,add_to_cart,2024-09-02 12:17:00
U0075,PID00457,view,2025-03-29 12:42:00
U0075,PID00457,click,2025-03-29 12:42:00
U0075,PID00374,view,2025-03-25 12:34:00
U0075,PID00374,click,2025-03-25 12:34:00
U0075,PID00374,wishlist,2025-03-25 12:34:00
U0075,PID00346,view,2025-05-07 16:12:00
U0075,PID00346,click,2025-05-07 16:12:00
U0075,PID00565,view,2024-11-03 11:34:00
U0075,PID00565,click,2024-11-03 11:34:00
U0075,PID00815,view,2024-09-25 17:06:00
U0075,PID00815,click,2024-09-25 17:06:00
U0075,PID00815,wishlist,2024-09-25 17:06:00
U0075,PID00994,view,2024-11-29 07:27:00
U0075,PID00994,purchase,2024-11-29 07:27:00
U0075,PID01061,view,2024-10-01 09:29:00
U0075,PID00133,view,2024-10-06 18:33:00
U0075,PID00133,click,2024-10-06 18:33:00
U0075,PID00133,add_to_cart,2024-10-06 18:33:00
U0075,PID00133,wishlist,2024-10-06 18:33:00
U0075,PID00079,view,2025-06-08 04:36:00
U0075,PID00520,view,2025-03-06 13:18:00
U0075,PID00983,view,2024-07-30 10:59:00
U0075,PID00983,click,2024-07-30 10:59:00
U0075,PID00983,wishlist,2024-07-30 10:59:00
U0075,PID01051,view,2025-05-29 20:25:00
U0075,PID00287,view,2025-01-15 13:01:00
U0075,PID00429,view,2025-06-09 17:01:00
U0075,PID01048,view,2025-03-28 02:50:00
U0075,PID00764,view,2024-12-07 03:41:00
U0075,PID00573,view,2024-09-03 13:52:00
U0075,PID00380,view,2024-12-07 03:35:00
U0075,PID00380,click,2024-12-07 03:35:00
U0075,PID00191,view,2024-07-18 01:38:00
U0075,PID00191,click,2024-07-18 01:38:00
U0075,PID00184,view,2024-12-01 08:50:00
U0075,PID00184,click,2024-12-01 08:50:00
U0075,PID00184,add_to_cart,2024-12-01 08:50:00
U0075,PID00184,wishlist,2024-12-01 08:50:00
U0075,PID00875,view,2025-02-14 22:01:00
U0075,PID00875,click,2025-02-14 22:01:00
U0075,PID00875,wishlist,2025-02-14 22:01:00
U0075,PID00927,view,2025-01-30 12:09:00
U0075,PID00927,wishlist,2025-01-30 12:09:00
U0075,PID00523,view,2025-05-22 17:07:00
U0075,PID00523,click,2025-05-22 17:07:00
U0075,PID00795,view,2024-07-13 02:50:00
U0075,PID00795,click,2024-07-13 02:50:00
U0075,PID00795,add_to_cart,2024-07-13 02:50:00
U0075,PID00266,view,2024-11-22 18:46:00
U0075,PID00266,click,2024-11-22 18:46:00
U0075,PID00266,add_to_cart,2024-11-22 18:46:00
U0075,PID00035,view,2024-12-20 10:45:00
U0075,PID00035,click,2024-12-20 10:45:00
U0075,PID00035,wishlist,2024-12-20 10:45:00
U0075,PID00169,view,2024-10-20 17:14:00
U0075,PID00169,click,2024-10-20 17:14:00
U0075,PID00180,view,2025-03-01 02:41:00
U0075,PID01092,view,2024-08-21 06:01:00
U0075,PID01092,click,2024-08-21 06:01:00
U0075,PID00371,view,2025-03-25 10:56:00
U0075,PID00371,click,2025-03-25 10:56:00
U0075,PID00371,add_to_cart,2025-03-25 10:56:00
U0075,PID00228,view,2024-10-26 20:55:00
U0075,PID00228,wishlist,2024-10-26 20:55:00
U0075,PID00976,view,2024-12-13 06:00:00
U0075,PID00976,click,2024-12-13 06:00:00
U0075,PID00525,view,2024-12-10 15:19:00
U0075,PID00525,click,2024-12-10 15:19:00
U0075,PID00336,view,2025-05-25 15:30:00
U0075,PID00336,click,2025-05-25 15:30:00
U0075,PID00336,add_to_cart,2025-05-25 15:30:00
U0075,PID00353,view,2024-10-23 02:56:00
U0075,PID00353,wishlist,2024-10-23 02:56:00
U0075,PID00236,view,2024-08-12 08:00:00
U0075,PID00236,click,2024-08-12 08:00:00
U0075,PID00133,view,2025-03-02 21:39:00
U0075,PID00133,click,2025-03-02 21:39:00
U0075,PID00882,view,2024-10-20 03:29:00
U0075,PID00611,view,2025-03-15 03:16:00
U0075,PID00611,click,2025-03-15 03:16:00
U0075,PID00253,view,2025-03-30 05:46:00
U0075,PID00253,click,2025-03-30 05:46:00
U0075,PID00975,view,2025-04-18 23:08:00
U0075,PID00975,click,2025-04-18 23:08:00
U0075,PID00975,wishlist,2025-04-18 23:08:00
U0075,PID00032,view,2024-12-28 22:41:00
U0075,PID00032,click,2024-12-28 22:41:00
U0075,PID00600,view,2025-06-30 17:57:00
U0075,PID00600,click,2025-06-30 17:57:00
U0075,PID00217,view,2024-11-21 19:02:00
U0075,PID00047,view,2025-01-20 05:14:00
U0075,PID00047,click,2025-01-20 05:14:00
U0075,PID00047,wishlist,2025-01-20 05:14:00
U0075,PID00736,view,2025-06-12 22:16:00
U0075,PID00736,click,2025-06-12 22:16:00
U0075,PID00736,add_to_cart,2025-06-12 22:16:00
U0075,PID00265,view,2025-04-24 23:36:00
U0075,PID00265,click,2025-04-24 23:36:00
U0075,PID00114,view,2025-05-27 15:31:00
U0075,PID00114,click,2025-05-27 15:31:00
U0075,PID00656,view,2024-09-24 08:06:00
U0075,PID01000,view,2025-01-20 19:28:00
U0075,PID01000,add_to_cart,2025-01-20 19:28:00
U0075,PID01000,wishlist,2025-01-20 19:28:00
U0075,PID00663,view,2024-09-10 10:16:00
U0075,PID00663,click,2024-09-10 10:16:00
U0075,PID00663,add_to_cart,2024-09-10 10:16:00
U0075,PID00663,wishlist,2024-09-10 10:16:00
U0075,PID00133,view,2025-05-25 04:01:00
U0075,PID00451,view,2024-09-08 20:05:00
U0075,PID00451,click,2024-09-08 20:05:00
U0076,PID00390,view,2025-03-20 15:06:00
U0076,PID00390,click,2025-03-20 15:06:00
U0076,PID00567,view,2025-03-30 22:05:00
U0076,PID00930,view,2025-06-09 12:01:00
U0076,PID00930,click,2025-06-09 12:01:00
U0076,PID00379,view,2025-03-26 17:03:00
U0076,PID00379,click,2025-03-26 17:03:00
U0076,PID00154,view,2025-03-11 15:00:00
U0076,PID00154,wishlist,2025-03-11 15:00:00
U0076,PID00917,view,2024-07-07 00:43:00
U0076,PID00917,add_to_cart,2024-07-07 00:43:00
U0076,PID00572,view,2024-10-14 11:17:00
U0076,PID00212,view,2024-10-18 16:43:00
U0076,PID00212,click,2024-10-18 16:43:00
U0076,PID00657,view,2025-01-15 07:38:00
U0076,PID00657,click,2025-01-15 07:38:00
U0076,PID00747,view,2025-02-13 04:17:00
U0076,PID00747,click,2025-02-13 04:17:00
U0076,PID00043,view,2025-01-05 07:03:00
U0076,PID00043,click,2025-01-05 07:03:00
U0076,PID00043,add_to_cart,2025-01-05 07:03:00
U0076,PID00974,view,2025-03-01 02:30:00
U0076,PID00974,add_to_cart,2025-03-01 02:30:00
U0076,PID00974,wishlist,2025-03-01 02:30:00
U0076,PID00669,view,2025-04-13 02:21:00
U0076,PID00043,view,2024-10-22 20:09:00
U0076,PID00043,add_to_cart,2024-10-22 20:09:00
U0076,PID01015,view,2025-03-12 06:05:00
U0076,PID00773,view,2024-11-02 19:08:00
U0076,PID00773,click,2024-11-02 19:08:00
U0076,PID00773,wishlist,2024-11-02 19:08:00
U0076,PID01081,view,2025-06-20 07:16:00
U0076,PID01081,click,2025-06-20 07:16:00
U0076,PID01081,purchase,2025-06-20 07:16:00
U0076,PID00424,view,2024-11-16 10:23:00
U0076,PID00579,view,2024-09-13 04:15:00
U0076,PID00579,click,2024-09-13 04:15:00
U0076,PID00861,view,2025-04-10 12:22:00
U0076,PID01055,view,2025-02-10 23:09:00
U0076,PID01055,purchase,2025-02-10 23:09:00
U0076,PID00974,view,2025-06-19 09:49:00
U0076,PID00974,click,2025-06-19 09:49:00
U0076,PID00974,wishlist,2025-06-19 09:49:00
U0076,PID00974,purchase,2025-06-19 09:49:00
U0076,PID00838,view,2025-03-07 11:54:00
U0076,PID00976,view,2025-06-07 04:58:00
U0076,PID00976,click,2025-06-07 04:58:00
U0076,PID00976,add_to_cart,2025-06-07 04:58:00
U0076,PID00160,view,2025-06-05 13:04:00
U0076,PID00931,view,2025-05-19 22:40:00
U0076,PID00931,add_to_cart,2025-05-19 22:40:00
U0076,PID00931,wishlist,2025-05-19 22:40:00
U0076,PID00767,view,2024-09-16 15:23:00
U0076,PID00416,view,2024-08-13 12:20:00
U0076,PID00374,view,2024-10-06 06:05:00
U0076,PID00374,click,2024-10-06 06:05:00
U0076,PID00432,view,2024-09-22 09:37:00
U0076,PID00432,click,2024-09-22 09:37:00
U0076,PID00432,wishlist,2024-09-22 09:37:00
U0076,PID00210,view,2025-03-23 09:10:00
U0076,PID00210,click,2025-03-23 09:10:00
U0076,PID00414,view,2024-08-04 00:30:00
U0076,PID00414,click,2024-08-04 00:30:00
U0076,PID00414,add_to_cart,2024-08-04 00:30:00
U0076,PID00118,view,2024-10-30 06:39:00
U0076,PID00874,view,2025-03-12 08:00:00
U0076,PID00874,add_to_cart,2025-03-12 08:00:00
U0076,PID00693,view,2025-03-04 18:02:00
U0076,PID00693,click,2025-03-04 18:02:00
U0076,PID00693,add_to_cart,2025-03-04 18:02:00
U0076,PID00217,view,2025-04-06 20:18:00
U0076,PID00901,view,2025-06-27 22:02:00
U0076,PID00901,click,2025-06-27 22:02:00
U0076,PID00901,wishlist,2025-06-27 22:02:00
U0076,PID00303,view,2024-11-19 23:06:00
U0076,PID00303,click,2024-11-19 23:06:00
U0076,PID00303,wishlist,2024-11-19 23:06:00
U0076,PID00673,view,2025-06-08 04:42:00
U0076,PID00673,click,2025-06-08 04:42:00
U0076,PID00673,add_to_cart,2025-06-08 04:42:00
U0076,PID00673,wishlist,2025-06-08 04:42:00
U0076,PID01058,view,2025-01-11 07:41:00
U0076,PID01058,click,2025-01-11 07:41:00
U0076,PID01058,wishlist,2025-01-11 07:41:00
U0076,PID00960,view,2024-12-28 08:00:00
U0076,PID00960,wishlist,2024-12-28 08:00:00
U0076,PID00772,view,2024-08-07 04:46:00
U0076,PID00772,click,2024-08-07 04:46:00
U0076,PID00773,view,2024-09-24 14:24:00
U0076,PID00107,view,2024-07-30 18:31:00
U0076,PID00596,view,2024-09-07 00:28:00
U0076,PID00596,wishlist,2024-09-07 00:28:00
U0076,PID00455,view,2025-04-12 16:18:00
U0076,PID00455,click,2025-04-12 16:18:00
U0076,PID00652,view,2024-08-15 08:53:00
U0076,PID00652,add_to_cart,2024-08-15 08:53:00
U0076,PID01074,view,2024-07-27 02:05:00
U0076,PID01074,click,2024-07-27 02:05:00
U0076,PID00972,view,2024-11-27 10:25:00
U0076,PID00972,click,2024-11-27 10:25:00
U0076,PID00972,add_to_cart,2024-11-27 10:25:00
U0076,PID00799,view,2024-12-29 04:01:00
U0076,PID00799,click,2024-12-29 04:01:00
U0076,PID00799,wishlist,2024-12-29 04:01:00
U0076,PID00910,view,2025-03-27 08:03:00
U0076,PID00910,click,2025-03-27 08:03:00
U0076,PID00938,view,2024-08-02 14:11:00
U0076,PID00938,click,2024-08-02 14:11:00
U0076,PID00938,add_to_cart,2024-08-02 14:11:00
U0076,PID00630,view,2024-07-22 15:10:00
U0076,PID01019,view,2025-03-17 17:34:00
U0076,PID01019,click,2025-03-17 17:34:00
U0076,PID00808,view,2024-09-01 16:12:00
U0076,PID00808,click,2024-09-01 16:12:00
U0076,PID00808,add_to_cart,2024-09-01 16:12:00
U0076,PID00946,view,2024-11-22 17:00:00
U0076,PID00946,click,2024-11-22 17:00:00
U0076,PID00946,add_to_cart,2024-11-22 17:00:00
U0076,PID00018,view,2024-09-04 12:10:00
U0076,PID00720,view,2025-05-09 05:03:00
U0076,PID00522,view,2024-12-09 07:17:00
U0076,PID00522,click,2024-12-09 07:17:00
U0076,PID00522,purchase,2024-12-09 07:17:00
U0076,PID00092,view,2025-01-19 22:59:00
U0076,PID00842,view,2024-12-04 08:49:00
U0076,PID01062,view,2024-10-06 10:11:00
